index,Make,Model,Variant,Ex-Showroom_Price,Displacement,Cylinders,Valves_Per_Cylinder,Drivetrain,Cylinder_Configuration,Emission_Norm,Engine_Location,Fuel_System,Fuel_Tank_Capacity,Fuel_Type,Height,Length,Width,Body_Type,Doors,City_Mileage,Highway_Mileage,ARAI_Certified_Mileage,ARAI_Certified_Mileage_for_CNG,Kerb_Weight,Gears,Ground_Clearance,Front_Brakes,Rear_Brakes,Front_Suspension,Rear_Suspension,Front_Track,Rear_Track,Front_Tyre_&_Rim,Rear_Tyre_&_Rim,Power_Steering,Power_Windows,Power_Seats,Keyless_Entry,Power,Torque,Odometer,Speedometer,Tachometer,Tripmeter,Seating_Capacity,Seats_Material,Type,Wheelbase,Wheels_Size,Start_/_Stop_Button,12v_Power_Outlet,Audiosystem,Aux-in_Compatibility,Average_Fuel_Consumption,Basic_Warranty,Bluetooth,Boot-lid_Opener,Boot_Space,CD_/_MP3_/_DVD_Player,Central_Locking,Child_Safety_Locks,Clock,Cup_Holders,Distance_to_Empty,Door_Pockets,Engine_Malfunction_Light,Extended_Warranty,FM_Radio,Fuel-lid_Opener,Fuel_Gauge,Handbrake,Instrument_Console,Low_Fuel_Warning,Minimum_Turning_Radius,Multifunction_Display,Sun_Visor,Third_Row_AC_Vents,Ventilation_System,Auto-Dimming_Rear-View_Mirror,Hill_Assist,Gear_Indicator,3_Point_Seat-Belt_in_Middle_Rear_Seat,Ambient_Lightning,Cargo/Boot_Lights,Drive_Modes,Engine_Immobilizer,High_Speed_Alert_System,Lane_Watch_Camera/_Side_Mirror_Camera,Passenger_Side_Seat-Belt_Reminder,Seat_Back_Pockets,Voice_Recognition,Walk_Away_Auto_Car_Lock,ABS_(Anti-lock_Braking_System),Headlight_Reminder,Adjustable_Headrests,Gross_Vehicle_Weight,Airbags,Door_Ajar_Warning,EBD_(Electronic_Brake-force_Distribution),Fasten_Seat_Belt_Warning,Gear_Shift_Reminder,Number_of_Airbags,Compression_Ratio,Adjustable_Steering_Column,Other_Specs,Other_specs,Parking_Assistance,Key_Off_Reminder,USB_Compatibility,Android_Auto,Apple_CarPlay,Cigarette_Lighter,Infotainment_Screen,Multifunction_Steering_Wheel,Average_Speed,EBA_(Electronic_Brake_Assist),Seat_Height_Adjustment,Navigation_System,Second_Row_AC_Vents,Tyre_Pressure_Monitoring_System,Rear_Center_Armrest,iPod_Compatibility,ESP_(Electronic_Stability_Program),Cooled_Glove_Box,Recommended_Tyre_Pressure,Heated_Seats,Turbocharger,ISOFIX_(Child-Seat_Mount),Rain_Sensing_Wipers,Paddle_Shifters,Leather_Wrapped_Steering,Automatic_Headlamps,Engine_Type,ASR_/_Traction_Control,Cruise_Control,USB_Ports,Heads-Up_Display,Welcome_Lights,Battery,Electric_Range
1201,Maruti Suzuki R,Wagon,Vxi Ags (O),"5,33,000",998,3,4,FWD (Front Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,32 litres,Petrol,1675 mm,3655 mm,1620 mm,Hatchback,5,,,22.5 km/litre,,,5,,Ventilated Disc,Drum,Mc Pherson Strut with coil spring,Torsion Beam link with coil spring,,,,,Electric Power,All Windows,,Remote,68PS@5500rpm,90Nm@3500rpm,Digital,Analog,Analog,2,5,Fabric,Automatic,,,,Yes,CD Player with USB & Aux-in,Yes,Yes,2 years /40000 Kms (years/distance whichever comes first),Yes,Internal,341 litres,Yes,Yes,Yes,Digital,Front,Yes,Front,Yes,"3rd/4th year/up to 80,000 Kms (whichever comes first)",Yes,Internal,Digital,Manual,Analog + Digital,Yes,,Yes,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,Yes,,,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,,Front passenger frontal airbag,,Yes,Yes,Yes,2,,Rake,,,Rear sensors,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1202,Maruti Suzuki R,Wagon,Lxi Cng,"5,00,500",998,3,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,32 litres,CNG,1675 mm,3655 mm,1620 mm,Hatchback,5,,,,33.54 km/kg,,5,,Ventilated Disc,Drum,Mc Pherson Strut with coil spring,Isolated trailing link with coil spring,,,,,Electric Power,Only Front Windows,,,68PS@5500rpm,90Nm@3500rpm,Digital,Analog,Not on offer,2,5,Fabric,Manual,,,,Yes,Not on offer,,,2 years /40000 Kms (years/distance whichever comes first),,Internal,341 litres,,Yes,Yes,,Front,Yes,Front,Yes,"3rd/4th year/up to 80,000 Kms (whichever comes first)",,Internal,Digital,Manual,Analog + Digital,Yes,,Yes,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,Yes,,,,,,,Yes,,,,Yes,,,Yes,,All Rows,,Driver frontal airbag,,Yes,Yes,,1,,,,,Rear sensors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1203,Maruti Suzuki R,Wagon,Lxi (O) Cng,"5,07,500",998,3,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,32 litres,CNG,1675 mm,3655 mm,1620 mm,Hatchback,5,,,,33.54 km/kg,,5,,Ventilated Disc,Drum,Mc Pherson Strut with coil spring,Isolated trailing link with coil spring,,,,,Electric Power,Only Front Windows,,,68PS@5500rpm,90Nm@3500rpm,Digital,Analog,Not on offer,2,5,Fabric,Manual,,,,Yes,Not on offer,,,2 years /40000 Kms (years/distance whichever comes first),,Internal,341 litres,,Yes,Yes,,Front,Yes,Front,Yes,"3rd/4th year/up to 80,000 Kms (whichever comes first)",,Internal,Digital,Manual,Analog + Digital,Yes,,Yes,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,Yes,,,,,,,Yes,,,,Yes,,,Yes,,All Rows,,"Driver frontal airbag, Front passenger frontal airbag",,Yes,Yes,,2,,,,,Rear sensors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1204,Tata,Tiago Nrg,1.2L Revotron,"5,94,993",1199,3,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,35 litres,Petrol,1587 mm,3793 mm,1665 mm,Crossover,5,,,23.84 km/litre,,1017 kg,5,180 mm,Ventilated Disc,Drum,"Independent Lower Wishbone, McPherson Strut with coil Spring",Rear Twist beam with coil spring mounted on hydraulic shock absorbers,1400 mm,1420 mm,,,Electric Power,All Windows,,Remote,85PS@6000rpm,114NM@3500rpm,Digital,Analog,Analog,2,5,Fabric,Manual,2400 mm,,,Yes,CD Player with USB & Aux-in,Yes,Yes,"2 Years / 75,000 KM (whichever is earlier)",Yes,"Internal, With Remote",242 litres,Yes,Yes,Yes,Digital,Front,Yes,Front & Rear,Yes,"2 years + 1 year (3rd year extended warranty up to 75,000km) or 2 years + 2 years (3rd and 4th year extended warranty up to 1,00,000 kms).",Yes,"Internal, With Remote",Analog,Manual,Analog + Digital,Yes,,Yes,Driver & Front Passenger,,Manual Air conditioning with cooling and heating,,,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,Front Row,,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2,,Rake,,,Front and rear sensors with camera,Yes,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,,Manual Adjustment,Yes,,,,,,Yes,,,,,,,,,,,,,,,,
1205,Tata,Tiago Nrg,1.05L Revotorq,"6,89,993",1047,3,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,35 litres,Diesel,1587 mm,3793 mm,1665 mm,Crossover,5,,,27.28 km/litre,,1085 kg,5,180 mm,Ventilated Disc,Drum,"Independent Lower Wishbone, McPherson Strut with coil Spring",Rear Twist beam with coil spring mounted on hydraulic shock absorbers,1400 mm,1420 mm,,,Electric Power,All Windows,,Remote,70PS@4000rpm,140Nm@1800-3000rpm,Digital,Analog,Analog,2,5,Fabric,Manual,2400 mm,,,Yes,CD Player with USB & Aux-in,Yes,Yes,"2 Years / 75,000 KM (whichever is earlier)",Yes,"Internal, With Remote",242 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,"2 years + 1 year (3rd year extended warranty up to 75,000km) or 2 years + 2 years (3rd and 4th year extended warranty up to 1,00,000 kms).",Yes,"Internal, With Remote",Analog,Manual,Analog + Digital,Yes,,Yes,Driver & Front Passenger,,Manual Air conditioning with cooling and heating,,,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,Front Row,,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2,,"Rake, Reach",,,Rear sensors with camera,Yes,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,,Manual Adjustment,Yes,,,,,,Yes,,,,,,,,,,,,,,,,
1206,Tata,Tiago Nrg,1.2L Revotron Amt,"6,39,993",1199,3,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,35 litres,Petrol,1587 mm,3793 mm,1665 mm,Crossover,5,,,23.84 km/litre,,1017 kg,5,180 mm,Ventilated Disc,Drum,"Independent Lower Wishbone, McPherson Strut with coil Spring",Rear Twist beam with coil spring mounted on hydraulic shock absorbers,1400 mm,1420 mm,,,Electric Power,All Windows,,Remote,85PS@6000rpm,114NM@3500rpm,Digital,Analog,Analog,2,5,Fabric,AMT,2400 mm,,,Yes,CD Player with USB & Aux-in,Yes,Yes,"2 Years / 75,000 KM (whichever is earlier)",Yes,"Internal, With Remote",242 litres,Yes,Yes,Yes,Digital,Front,Yes,Front & Rear,Yes,"2 years + 1 year (3rd year extended warranty up to 75,000km) or 2 years + 2 years (3rd and 4th year extended warranty up to 1,00,000 kms).",Yes,"Internal, With Remote",Analog,Manual,Analog + Digital,Yes,,Yes,Driver & Front Passenger,,Manual Air conditioning with cooling and heating,Yes,,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,Front Row,,"Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,2,,Rake,,,Front and rear sensors with camera,Yes,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,,Manual Adjustment,Yes,,,,,,Yes,,,,,,,,,,,,,,,,
1207,Toyota,Yaris,J,"9,40,000",1496,4,4,FWD (Front Wheel Drive),In-line,BS IV,,Injection,42 litres,Petrol,1495 mm,4425 mm,1730 mm,Sedan,4,,,17.1 km/litre,,1090 kg,6,152 mm,Ventilated Disc,Drum,MacPherson Strut with Staboilizer Bar,"Torsion Beam Axle with Stabilizer, Coil Spring",,,,,Electric Power,All Windows,,Yes,107PS@6000rpm,140Nm@4200rpm,Yes,Analog,Yes,Yes,5,Fabric,Manual,2550 mm,,,Yes,Not on offer,Yes,,,,Internal,476 litres,,Yes,Yes,Digital,Front & Rear,Yes,Yes,Yes,,,Internal,Yes,Manual,Analog + Digital,Yes,5.1 meter,Yes,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,Yes,,,,,,Normal,Yes,Yes,,Yes,Yes,,,Yes,Yes,Yes,1580 kg,"Driver frontal airbag, Drive side airbag, Front passenger frontal airbag, Front passenger side airbag, Driver knee airbag, Curtain airbags",Yes,Yes,Yes,,7,,Rake,,,Rear sensors,Yes,,,,Yes,,Yes,,Yes,Manual Adjustment,,,,Cup Holders,,,Yes,,,,,,,,,,,,,,,,
1208,Toyota,Yaris,G,"10,55,000",1496,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,42 litres,Petrol,1495 mm,4425 mm,1730 mm,Sedan,4,,,17.1 km/litre,,1095 kg,6,152 mm,Ventilated Disc,Drum,MacPherson Strut with Staboilizer Bar,"Torsion Beam Axle with Stabilizer, Coil Spring",,,,,Electric Power,All Windows,,Smart Key,107PS@6000rpm,140Nm@4200rpm,Digital,"Analog, Digital",Analog,Yes,5,Fabric,Manual,2550 mm,,Yes,Yes,Not on offer,Yes,Yes,,,Internal,476 litres,,Yes,Yes,Digital,Front & Rear,Yes,Yes,Yes,,,Internal,Digital,Manual,Analog + Digital,Yes,5.1 meter,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,Yes,,Yes,,,,,Yes,Yes,,Yes,Yes,,,Yes,Yes,Yes,1580 kg,"Driver frontal airbag, Front passenger side airbag, Drive side airbag, Driver knee airbag, Curtain airbags",Yes,Yes,Yes,Yes,7,,Rake,,,Rear sensors,Yes,,,,Yes,,Multifunction Steering Wheel,Yes,Yes,Manual Adjustment,,Yes,,Cup Holders,,,Yes,,,,,,,,,,,,,,,,
1209,Toyota,Yaris,V,"11,74,000",1498,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,42 litres,Petrol,1495 mm,4425 mm,1730 mm,Sedan,4,,,17.1 km/litre,,1105 kg,6,152 mm,Ventilated Disc,Ventilated Disc,MacPherson Strut with Staboilizer Bar,"Torsion Beam Axle with Stabilizer, Coil Spring",,,,,Electric Power,All Windows,,Yes,107PS@6000rpm,140Nm@4200rpm,Digital,"Analog, Digital",Analog,Yes,5,Fabric,Manual,2550 mm,,Yes,Yes,USB & Aux-in,Yes,Yes,,Yes,Internal,476 litres,,Yes,Yes,Digital,Front & Rear,Yes,Yes,Yes,,Yes,Internal,Digital,Manual,Analog + Digital,Yes,5.1 meter,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,Yes,,Yes,,,,Normal,Yes,Yes,,Yes,Yes,,,Yes,Yes,Yes,1580 kg,"Driver frontal airbag, Front passenger side airbag, Driver knee airbag, Drive side airbag, Curtain airbags",Yes,Yes,Yes,Yes,7,,Rake,,,Front and rear sensors with camera,Yes,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,,Yes,Manual Adjustment,,Yes,,Cup Holders,,,Yes,,,,,Yes,,,Yes,,,Yes,,Yes,,,
1210,Toyota,Yaris,Vx Cvt,"14,18,000",1496,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,42 litres,Petrol,1495 mm,4425 mm,1730 mm,Sedan,4,,,17.8 km/litre,,1135 kg,7,152 mm,Ventilated Disc,Ventilated Disc,MacPherson Strut with Staboilizer Bar,"Torsion Beam Axle with Stabilizer, Coil Spring",,,,,Electric Power,All Windows,Yes,Smart Key,107PS@6000rpm,140Nm@4200rpm,Digital,"Analog, Digital",Analog,Yes,5,Leather,Automatic,2550 mm,,Yes,Yes,USB & Aux-in,Yes,Yes,,Yes,Internal,476 litres,,Yes,Yes,Digital,Front & Rear,Yes,Yes,Yes,,Yes,"Internal, With Remote",Digital,Manual,Analog + Digital,Yes,5.1 meter,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,Yes,Yes,Yes,,,Yes,Normal,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,All Rows,1580 kg,"Drive side airbag, Curtain airbags, Driver frontal airbag, Front passenger side airbag, Driver knee airbag",Yes,Yes,Yes,Yes,7,,Rake,,,Front and rear sensors with camera,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,"Multifunction Steering Wheel, With gear shift paddles",Yes,Yes,Electric Adjustment,Yes,Yes,Yes,Cup Holders,,Yes,Yes,,,,,Yes,Yes,Yes,Yes,,Yes,Yes,,,,,
1211,Toyota,Yaris,G Cvt,"11,75,000",1496,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,42 litres,Petrol,1495 mm,4425 mm,1730 mm,Sedan,4,,,17.8 km/litre,,1115 kg,7,152 mm,Ventilated Disc,Drum,MacPherson Strut with Staboilizer Bar,"Torsion Beam Axle with Stabilizer, Coil Spring",,,,,Electric Power,All Windows,,Smart Key,107PS@6000rpm,140Nm@4200rpm,Digital,"Analog, Digital",Analog,Yes,5,Fabric,Automatic,2550 mm,,Yes,Yes,Not on offer,Yes,Yes,,,Internal,476 litres,,Yes,Yes,Digital,Front & Rear,Yes,Yes,Yes,,,Internal,Digital,Manual,Analog + Digital,Yes,5.1 meter,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,Yes,,Yes,,,,Normal,Yes,Yes,,Yes,Yes,,,Yes,Yes,Yes,1580 kg,"Driver frontal airbag, Front passenger side airbag, Drive side airbag, Driver knee airbag, Curtain airbags",Yes,Yes,Yes,Yes,7,,Rake,,,Rear sensors,Yes,,,,Yes,,Multifunction Steering Wheel,Yes,Yes,Manual Adjustment,,Yes,,Cup Holders,,,Yes,,,,,,,,,,,,,,,,
1212,Toyota,Yaris,J Cvt,"10,10,000",1496,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,42 litres,Petrol,1495 mm,4425 mm,1730 mm,Sedan,4,,,17.8 km/litre,,1110 kg,7,152 mm,Ventilated Disc,Drum,MacPherson Strut with Staboilizer Bar,"Torsion Beam Axle with Stabilizer, Coil Spring",,,,,Electric Power,All Windows,,Yes,107PS@6000rpm,140Nm@4200rpm,Yes,Analog,Yes,Yes,5,Fabric,Automatic,2550 mm,,,Yes,Not on offer,Yes,,,,Internal,476 litres,,Yes,Yes,Digital,Front & Rear,Yes,Yes,,,,Internal,Yes,Manual,Analog + Digital,Yes,5.1 meter,Yes,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,Yes,,,,,,,Yes,Yes,,Yes,Yes,,,Yes,Yes,Yes,1580 kg,"Driver frontal airbag, Drive side airbag, Front passenger frontal airbag, Front passenger side airbag, Driver knee airbag, Curtain airbags",Yes,Yes,Yes,,7,,Rake,,,Rear sensors,Yes,,,,Yes,,Yes,,Yes,Manual Adjustment,,,,Cup Holders,,,Yes,,,,,,,,,,,,,,,,
1213,Toyota,Yaris,V Cvt,"12,94,000",1496,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,42 litres,Petrol,1495 mm,4425 mm,1730 mm,Sedan,4,,,17.8 km/litre,,1125 kg,7,152 mm,Ventilated Disc,Ventilated Disc,MacPherson Strut with Staboilizer Bar,"Torsion Beam Axle with Stabilizer, Coil Spring",,,,,Yes,All Windows,,Yes,107PS@6000rpm,140Nm@4200rpm,Digital,"Analog, Digital",Analog,Yes,5,Fabric,Automatic,2550 mm,,Yes,Yes,USB & Aux-in,Yes,Yes,,Yes,Internal,476 litres,,Yes,Yes,Yes,Front & Rear,Yes,Yes,Yes,,Yes,Internal,Digital,Manual,Analog + Digital,Yes,5.1 meter,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,Yes,,Yes,,,,,Yes,Yes,,Yes,Yes,,,Yes,Yes,Yes,1580 kg,"Driver frontal airbag, Front passenger side airbag, Drive side airbag, Driver knee airbag, Curtain airbags",Yes,Yes,Yes,Yes,7,,Rake,,,Front and rear sensors with camera,Yes,Yes,,,Yes,Touch Sensitive,Yes,Yes,Yes,Manual Adjustment,,Yes,,Cup Holders,,,Yes,,,,,Yes,,,Yes,,,Yes,,,,,
1214,Toyota,Yaris,Vx,"12,96,000",1496,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,42 litres,Petrol,1495 mm,4425 mm,1730 mm,Sedan,4,,,17.1 km/litre,,1120 kg,6,152 mm,Ventilated Disc,Ventilated Disc,MacPherson Strut with Staboilizer Bar,"Torsion Beam Axle with Stabilizer, Coil Spring",,,,,Electric Power,All Windows,Yes,Smart Key,107PS@6000rpm,140Nm@4200rpm,Digital,"Analog, Digital",Analog,Yes,5,Leather,Manual,2550 mm,,Yes,Yes,USB & Aux-in,Yes,Yes,,Yes,Internal,476 litres,,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,,Yes,"Internal, With Remote",Digital,Manual,Analog + Digital,Yes,5.1 meter,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,Yes,Yes,Yes,,,Yes,Normal,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,All Rows,1580 kg,"Drive side airbag, Curtain airbags, Driver frontal airbag, Front passenger side airbag, Driver knee airbag",Yes,Yes,Yes,Yes,7,,Rake,,,Front and rear sensors with camera,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment,Yes,Yes,Yes,Cup Holders,,Yes,Yes,,,,,Yes,,Yes,Yes,,Yes,Yes,,,,,
1215,Toyota,Yaris,V (O),"11,97,000",1498,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,42 litres,Petrol,1495 mm,4425 mm,1730 mm,Sedan,4,,,17.1 km/litre,,1105 kg,6,152 mm,Ventilated Disc,Ventilated Disc,MacPherson Strut with Staboilizer Bar,"Torsion Beam Axle with Stabilizer, Coil Spring",,,,,Electric Power,All Windows,,Yes,107PS@6000rpm,140Nm@4200rpm,Digital,"Analog, Digital",Analog,Yes,5,Leather,Manual,2550 mm,,Yes,Yes,USB & Aux-in,Yes,Yes,,Yes,Internal,476 litres,,Yes,Yes,Digital,Front & Rear,Yes,Yes,Yes,,Yes,Internal,Digital,Manual,Analog + Digital,Yes,5.1 meter,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,Yes,,Yes,,,,Normal,Yes,Yes,,Yes,Yes,,,Yes,Yes,Yes,1580 kg,"Driver frontal airbag, Front passenger side airbag, Drive side airbag, Driver knee airbag, Curtain airbags",Yes,Yes,Yes,Yes,7,,Rake,,,Front and rear sensors with camera,Yes,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Manual Adjustment,,Yes,,Cup Holders,,,Yes,,,,,Yes,,,Yes,,,Yes,,,,,
1216,Toyota,Yaris,J (O),"8,76,000",1496,4,4,FWD (Front Wheel Drive),In-line,BS IV,,Injection,42 litres,Petrol,1495 mm,4425 mm,1730 mm,Sedan,4,,,17.1 km/litre,,1090 kg,6,152 mm,Ventilated Disc,Drum,MacPherson Strut with Staboilizer Bar,"Torsion Beam Axle with Stabilizer, Coil Spring",,,,,Electric Power,All Windows,,Yes,107PS@6000rpm,140Nm@4200rpm,Yes,Analog,Yes,Yes,5,Fabric,Manual,2550 mm,,,Yes,Not on offer,Yes,,,,Internal,476 litres,,Yes,Yes,Digital,Front & Rear,Yes,Yes,Yes,,,Internal,Yes,Manual,Analog + Digital,Yes,5.1 meter,Yes,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,Yes,,,,,,Normal,Yes,Yes,,Yes,Yes,,,Yes,,Yes,1580 kg,"Driver frontal airbag, Front passenger frontal airbag, Driver knee airbag",Yes,Yes,Yes,,3,,Rake,,,Rear sensors,Yes,,,,Yes,,Yes,,Yes,Manual Adjustment,,,,Cup Holders,,,Yes,,,,,,,,,,,,,,,,
1217,Toyota,Yaris,G (O),"9,74,000",1496,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,42 litres,Petrol,1495 mm,4425 mm,1730 mm,Sedan,4,,,17.1 km/litre,,1095 kg,6,152 mm,Ventilated Disc,Drum,MacPherson Strut with Staboilizer Bar,"Torsion Beam Axle with Stabilizer, Coil Spring",,,,,Electric Power,All Windows,,Smart Key,107PS@6000rpm,140Nm@4200rpm,Digital,"Analog, Digital",Analog,Yes,5,Fabric,Manual,2550 mm,,Yes,Yes,Not on offer,Yes,Yes,,,Internal,476 litres,,Yes,Yes,Digital,Front & Rear,Yes,Yes,Yes,,,Internal,Digital,Manual,Analog + Digital,Yes,5.1 meter,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,Yes,,Yes,,,,,Yes,Yes,,Yes,Yes,,,Yes,Yes,Yes,1580 kg,"Driver frontal airbag, Front passenger side airbag, Driver knee airbag",Yes,Yes,Yes,Yes,3,,Rake,,,Rear sensors,Yes,,,,Yes,,Multifunction Steering Wheel,Yes,Yes,Manual Adjustment,,Yes,,Cup Holders,,,Yes,,,,,,,,,,,,,,,,
1218,Toyota,Yaris,J (O) Cvt,"9,35,000",1496,4,4,FWD (Front Wheel Drive),In-line,BS IV,,Injection,42 litres,Petrol,1495 mm,4425 mm,1730 mm,Sedan,4,,,17.1 km/litre,,1090 kg,6,152 mm,Ventilated Disc,Drum,MacPherson Strut with Staboilizer Bar,"Torsion Beam Axle with Stabilizer, Coil Spring",,,,,Electric Power,All Windows,,Yes,107PS@6000rpm,140Nm@4200rpm,Yes,Analog,Yes,Yes,5,Fabric,Automatic,2550 mm,,,Yes,Not on offer,Yes,,,,Internal,476 litres,,Yes,Yes,Digital,Front & Rear,Yes,Yes,Yes,,,Internal,Yes,Manual,Analog + Digital,Yes,5.1 meter,Yes,Driver & Front Passenger,Not Applicable,Manual Air conditioning with cooling and heating,Yes,,,,,,Normal,Yes,Yes,,Yes,Yes,,,Yes,,Yes,1580 kg,"Driver frontal airbag, Front passenger frontal airbag, Driver knee airbag",Yes,Yes,Yes,,3,,Rake,,,Rear sensors,Yes,,,,Yes,,Yes,,Yes,Manual Adjustment,,,,Cup Holders,,,Yes,,,,,,,,,,,,,,,,
1219,Toyota,Yaris,G (O) Cvt,"10,83,000",1496,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,42 litres,Petrol,1495 mm,4425 mm,1730 mm,Sedan,4,,,17.1 km/litre,,1095 kg,6,152 mm,Ventilated Disc,Drum,MacPherson Strut with Staboilizer Bar,"Torsion Beam Axle with Stabilizer, Coil Spring",,,,,Electric Power,All Windows,,Smart Key,107PS@6000rpm,140Nm@4200rpm,Digital,"Analog, Digital",Analog,Yes,5,Fabric,Automatic,2550 mm,,Yes,Yes,Not on offer,Yes,Yes,,,Internal,476 litres,,Yes,Yes,Digital,Front & Rear,Yes,Yes,Yes,,,Internal,Digital,Manual,Analog + Digital,Yes,5.1 meter,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,Yes,,Yes,,,,,Yes,Yes,,Yes,Yes,,,Yes,Yes,Yes,1580 kg,"Driver frontal airbag, Front passenger side airbag, Driver knee airbag",Yes,Yes,Yes,Yes,3,,Rake,,,Rear sensors,Yes,,,,Yes,,Multifunction Steering Wheel,Yes,Yes,Manual Adjustment,,Yes,,Cup Holders,,,Yes,,,,,,,,,,,,,,,,
1220,Toyota,Yaris,V (O) Cvt,"13,17,000",1498,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,42 litres,Petrol,1495 mm,4425 mm,1730 mm,Sedan,4,,,17.1 km/litre,,1105 kg,6,152 mm,Ventilated Disc,Ventilated Disc,MacPherson Strut with Staboilizer Bar,"Torsion Beam Axle with Stabilizer, Coil Spring",,,,,Electric Power,All Windows,,Yes,107PS@6000rpm,140Nm@4200rpm,Digital,"Analog, Digital",Analog,Yes,5,Leather,Automatic,2550 mm,,Yes,Yes,USB & Aux-in,Yes,Yes,,Yes,Internal,476 litres,,Yes,Yes,Digital,Front & Rear,Yes,Yes,Yes,,Yes,Internal,Digital,Manual,Analog + Digital,Yes,5.1 meter,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,Yes,,Yes,,,,Normal,Yes,Yes,,Yes,Yes,,,Yes,Yes,Yes,1580 kg,"Driver frontal airbag, Front passenger side airbag, Drive side airbag, Driver knee airbag, Curtain airbags",Yes,Yes,Yes,Yes,7,,Rake,,,Front and rear sensors with camera,Yes,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Manual Adjustment,,Yes,,Cup Holders,,,Yes,,,,,Yes,,,Yes,,,Yes,,,,,
